        0.005 , 0.0775 , 1.6947 , 2.6551
        0.010 , 0.0763 , 1.6636 , 2.6838
        0.015 , 0.0003 , 0.0000 , 0.0287
        0.020 , 1.3071 , 0.3650 , 1.3297
        0.025 , 0.0000 , 0.0000 , 0.0650
        0.030 , -0.0003 , -0.0003 , 0.0311
        0.035 , 0.0757 , 1.6642 , 2.7061
        0.040 , 0.0772 , 1.6962 , 2.6304
        0.045 , 0.0000 , 0.0000 , 0.0601
        0.050 , 0.2118 , 0.0589 , 0.2686
        0.055 , -0.7334 , 0.1737 , 1.5192
        0.060 , -0.0003 , -0.0003 , 0.0812
        0.065 , 0.0775 , 1.6968 , 2.6551
        0.070 , 0.0763 , 1.6764 , 2.6624
        0.075 , 0.0000 , -0.0003 , 0.0598
        0.080 , 0.0006 , 0.0003 , 0.0311
        0.085 , -0.8219 , 0.1947 , 1.3547
        0.090 , -0.0574 , 0.0125 , 0.2319
        0.095 , 0.0760 , 1.6767 , 2.6872
        0.100 , 0.0760 , 1.6764 , 2.6634
        0.105 , 0.8884 , 0.2475 , 1.0398
        0.110 , 0.0000 , 0.0000 , 0.0815
        0.115 , 0.0000 , 0.0000 , 0.0290
        0.120 , -1.0572 , 0.2512 , 1.9468
        0.125 , 0.0757 , 1.6770 , 2.6893
        0.130 , 0.0769 , 1.6950 , 2.6347
        0.135 , 0.9265 , 0.2591 , 1.1005
        0.140 , 0.0000 , -0.0003 , 0.1752
        0.145 , 0.0000 , -0.0003 , 0.0595
        0.150 , -0.1080 , 0.0256 , 0.2808
        0.155 , 0.0772 , 1.6950 , 2.6600
        0.160 , 0.0757 , 1.6633 , 2.6856
        0.165 , 0.0000 , 0.0000 , 0.0287
        0.170 , 1.2244 , 0.3421 , 1.3114
        0.175 , -0.0003 , 0.0000 , 0.0610
        0.180 , 0.0000 , -0.0003 , 0.0302
        0.185 , 0.0754 , 1.6636 , 2.7119
        0.190 , 0.0772 , 1.6959 , 2.6331
        0.195 , 0.0000 , 0.0000 , 0.0592
        0.200 , 0.2789 , 0.0778 , 0.3168
        0.205 , -0.7382 , 0.1743 , 1.4670
        0.210 , 0.0000 , 0.0000 , 0.0815
        0.215 , 0.0763 , 1.6959 , 2.6603
        0.220 , 0.0766 , 1.6776 , 2.6627
