        0.002 , 0.0308 , 0.6638 , 1.0916
        0.004 , 0.0308 , 0.6738 , 1.0910
        0.006 , 0.0003 , -0.0003 , 0.0241
        0.008 , 0.0598 , 1.3562 , 1.7072
        0.010 , -0.8890 , 0.5036 , 1.9794
        0.012 , 1.0578 , 0.3812 , 1.2790
        0.014 , 0.0009 , 0.0003 , 0.0259
        0.016 , -0.0003 , -0.0003 , 0.0635
        0.018 , 0.0006 , 0.0003 , 0.0821
        0.020 , 0.0763 , 1.6712 , 2.5889
        0.022 , 0.0000 , -0.0006 , 0.0275
        0.024 , 0.0009 , 0.0006 , 0.0308
        0.026 , 0.0003 , 0.0003 , 0.0775
        0.028 , -1.0993 , 0.2625 , 2.1027
        0.030 , 1.4988 , 0.4248 , 5.1158
        0.032 , 0.0620 , 1.3587 , 2.0917
        0.034 , -0.0003 , -0.0003 , 0.0714
        0.036 , 0.0146 , 0.3317 , 0.7001
        0.038 , 0.0000 , -0.0003 , 0.0357
        0.040 , -0.0003 , -0.0003 , 0.0223
        0.042 , 0.0458 , 1.0044 , 1.5699
        0.044 , -0.6833 , 0.7022 , 1.7521
        0.046 , 0.9473 , 0.3821 , 1.9153
        0.048 , 0.2667 , 1.5363 , 2.3499
        0.050 , 0.0000 , -0.0003 , 0.0555
        0.052 , -0.0003 , -0.0003 , 0.0861
        0.054 , 0.0769 , 1.6825 , 2.5724
        0.056 , 0.0000 , -0.0003 , 0.0235
        0.058 , 0.0000 , 0.0000 , 0.0473
        0.060 , 0.0748 , 1.6596 , 2.6182
        0.062 , -1.1231 , 0.2664 , 1.7948
        0.064 , 1.2040 , 0.3351 , 3.3473
        0.066 , 0.0003 , 0.0000 , 0.0378
        0.068 , -0.0003 , -0.0003 , 0.0824
        0.070 , 0.0150 , 0.3333 , 0.5667
        0.072 , 0.0552 , 1.2827 , 2.0640
        0.074 , -0.0003 , -0.0003 , 0.0302
        0.076 , 0.7706 , 1.0123 , 1.8360
        0.078 , -0.6345 , 0.8213 , 2.3679
        0.080 , 0.4669 , 0.3589 , 2.1967
        0.082 , 0.0467 , 1.0178 , 1.6309
        0.084 , 0.0104 , 0.2454 , 0.5545
        0.086 , -0.0003 , -0.0003 , 0.0797
        0.088 , -0.0003 , -0.0003 , 0.0348
        0.090 , 0.0012 , 0.0003 , 0.0229
        0.092 , -0.0003 , -0.0003 , 0.0656
        0.094 , 0.0742 , 1.6602 , 2.6109
        0.096 , -1.1270 , 0.2673 , 2.0161
        0.098 , 0.3098 , 0.0848 , 1.1463
        0.100 , -0.0003 , -0.0003 , 0.0571
        0.102 , 0.0000 , -0.0006 , 0.0855
        0.104 , -0.0003 , -0.0003 , 0.0604
        0.106 , 0.0616 , 1.3587 , 2.0878
        0.108 , 0.0006 , 0.0003 , 0.0482
        0.110 , 0.9433 , 0.8921 , 3.6302
        0.112 , -0.4349 , 1.0620 , 2.2358
        0.114 , 0.2905 , 0.0803 , 0.5725
        0.116 , -0.0003 , -0.0003 , 0.0385
        0.118 , 0.0137 , 0.3314 , 0.6113
        0.120 , -0.0003 , -0.0003 , 0.0644
        0.122 , 0.0760 , 1.6962 , 2.3457
        0.124 , 0.0000 , -0.0003 , 0.0317
        0.126 , 0.8451 , 0.2359 , 0.9082
        0.128 , 0.0751 , 1.6672 , 2.5925
        0.130 , -1.1405 , 0.2701 , 2.9594
        0.132 , 0.0000 , -0.0003 , 0.1468
        0.134 , 0.0745 , 1.6669 , 2.6215
        0.136 , 0.0003 , 0.0000 , 0.0787
        0.138 , 0.0000 , -0.0003 , 0.0345
        0.140 , 0.0650 , 1.5860 , 2.5159
        0.142 , 0.0000 , -0.0003 , 0.0665
        0.144 , 1.1841 , 0.3369 , 3.1520
        0.146 , -0.4160 , 1.1209 , 2.0966
        0.148 , -0.0003 , -0.0006 , 0.2826
        0.150 , 0.0436 , 1.0105 , 1.2683
        0.152 , -0.0003 , -0.0003 , 0.0851
        0.154 , 0.0000 , -0.0003 , 0.0464
        0.156 , 0.0604 , 1.3581 , 2.0341
        0.158 , 0.0043 , 0.1889 , 0.4529
        0.160 , 1.1188 , 0.3131 , 1.3678
        0.162 , 0.0757 , 1.6782 , 2.5672
        0.164 , -0.4559 , 0.1053 , 0.9601
        0.166 , -0.0003 , -0.0003 , 0.0455
        0.168 , 0.0006 , 0.0003 , 0.0836
        0.170 , 0.0012 , 0.0003 , 0.0632
        0.172 , 0.0006 , 0.0003 , 0.0272
        0.174 , 0.0769 , 1.6941 , 2.5950
        0.176 , -0.6507 , 0.1541 , 1.1243
        0.178 , 1.3605 , 0.5112 , 4.2067
        0.180 , -0.2252 , 0.0531 , 0.4233
        0.182 , 0.0000 , -0.0003 , 0.0983
        0.184 , 0.0296 , 0.6671 , 1.0801
        0.186 , 0.0299 , 0.6662 , 1.1209
        0.188 , -0.0003 , -0.0003 , 0.0336
        0.190 , 0.0604 , 1.3602 , 1.8058
        0.192 , 0.0085 , 0.2350 , 0.5359
        0.194 , 0.5692 , 0.1624 , 0.8557
        0.196 , -0.0003 , -0.0003 , 0.0388
        0.198 , 0.0006 , -0.0003 , 0.2603
        0.200 , -0.0003 , -0.0003 , 0.0589
        0.202 , 0.0745 , 1.6593 , 2.6115
        0.204 , -0.0003 , -0.0003 , 0.0449
        0.206 , -0.0003 , -0.0003 , 0.0223
        0.208 , -0.0003 , -0.0006 , 0.0501
        0.210 , -1.1020 , 0.2622 , 2.2657
        0.212 , 1.4859 , 0.4248 , 4.4292
        0.214 , 0.0607 , 1.3578 , 2.1735
        0.216 , -0.0003 , 0.0000 , 0.0415
        0.218 , 0.0290 , 0.6647 , 0.8628
        0.220 , 0.0000 , 0.0000 , 0.0616
        0.222 , 0.0006 , 0.0000 , 0.0269
        0.224 , 0.0458 , 1.0163 , 1.5403
        0.226 , -0.5267 , 0.6168 , 1.6080
        0.228 , 0.9253 , 0.3732 , 1.6541
        0.230 , 0.2915 , 1.5024 , 3.2328
        0.232 , 0.0000 , -0.0003 , 0.0793
        0.234 , -0.0003 , -0.0003 , 0.0748
        0.236 , 0.0748 , 1.6639 , 2.6029
        0.238 , 0.0000 , 0.0000 , 0.0330
        0.240 , -0.0003 , -0.0003 , 0.0232
        0.242 , 0.0757 , 1.6703 , 2.6051
        0.244 , -0.4428 , 0.1047 , 1.0901
        0.246 , 1.4972 , 0.4166 , 4.2665
        0.248 , 0.0000 , -0.0003 , 0.0223
        0.250 , 0.0003 , 0.0000 , 0.0607
        0.252 , 0.0150 , 0.3314 , 0.5869
        0.254 , 0.0412 , 1.1200 , 1.8491
        0.256 , -0.0003 , -0.0003 , 0.0220
        0.258 , 0.0311 , 0.6742 , 1.0938
        0.260 , -0.6293 , 0.8155 , 2.2874
        0.262 , 0.4633 , 0.3510 , 1.8064
        0.264 , 0.2997 , 0.0824 , 1.1872
        0.266 , 0.0101 , 0.2612 , 0.5374
        0.268 , -0.0003 , -0.0003 , 0.0839
        0.270 , 0.0757 , 1.6749 , 2.5745
        0.272 , 0.0000 , 0.0000 , 0.0259
        0.274 , 0.0003 , 0.0000 , 0.0345
        0.276 , -0.0006 , -0.0006 , 0.0803
        0.278 , -1.1087 , 0.2625 , 1.7154
        0.280 , 1.5082 , 0.4187 , 4.0373
        0.282 , 0.0766 , 1.6962 , 2.5849
        0.284 , 0.0000 , 0.0000 , 0.0760
        0.286 , -0.0003 , -0.0003 , 0.1053
        0.288 , -0.0003 , -0.0003 , 0.0323
        0.290 , -0.0003 , -0.0003 , 0.0232
        0.292 , 0.0296 , 0.6681 , 1.0721
        0.294 , -0.1755 , 0.9940 , 1.9565
        0.296 , 0.4205 , 0.3510 , 1.4673
        0.298 , 0.3204 , 1.1307 , 2.0933
        0.300 , -0.0003 , -0.0003 , 0.0613
        0.302 , 0.0012 , 0.0012 , 0.0864
        0.304 , 0.0766 , 1.6865 , 2.5590
        0.306 , -0.0003 , -0.0003 , 0.0217
        0.308 , -0.0003 , -0.0003 , 0.0528
        0.310 , 0.0742 , 1.6587 , 2.6060
        0.312 , -1.1170 , 0.2670 , 1.9965
        0.314 , 0.6037 , 0.1675 , 2.0283
        0.316 , 0.0015 , 0.0015 , 0.0443
        0.318 , -0.0003 , -0.0003 , 0.0839
        0.320 , -0.0003 , -0.0003 , 0.0601
        0.322 , 0.0742 , 1.6520 , 2.5929
        0.324 , -0.0003 , -0.0003 , 0.0357
        0.326 , 1.1298 , 0.6818 , 1.6886
        0.328 , -0.3992 , 1.1051 , 2.2187
        0.330 , -0.0699 , 0.3269 , 1.8903
        0.332 , -0.0003 , -0.0003 , 0.1187
        0.334 , 0.0287 , 0.6378 , 1.1295
        0.336 , 0.0006 , 0.0006 , 0.0760
        0.338 , 0.0604 , 1.3535 , 2.0389
        0.340 , -0.0003 , -0.0003 , 0.0241
        0.342 , 0.0006 , 0.0003 , 0.0705
        0.344 , 0.0742 , 1.6614 , 2.6051
        0.346 , -0.9033 , 0.2136 , 1.8348
        0.348 , 0.2921 , 0.0815 , 0.4074
        0.350 , 0.0754 , 1.6742 , 2.6029
        0.352 , 0.0000 , -0.0003 , 0.0848
        0.354 , -0.0003 , -0.0003 , 0.0424
        0.356 , 0.0763 , 1.6984 , 2.5874
        0.358 , -0.0003 , -0.0003 , 0.0537
        0.360 , 1.3730 , 0.3879 , 3.5090
        0.362 , -0.1700 , 1.3886 , 2.4992
        0.364 , -0.0006 , -0.0006 , 0.2759
        0.366 , 0.0305 , 0.6751 , 1.0474
        0.368 , 0.0302 , 0.6623 , 1.1332
        0.370 , -0.0003 , -0.0003 , 0.0586
        0.372 , -0.0003 , -0.0003 , 0.0253
        0.374 , 0.0143 , 0.3317 , 0.5707
        0.376 , 0.9949 , 0.3723 , 1.5687
        0.378 , 0.0748 , 1.6700 , 2.5782
        0.380 , -1.1338 , 0.2695 , 2.6081
        0.382 , 0.0003 , 0.0000 , 0.1346
        0.384 , -0.0003 , -0.0003 , 0.0772
        0.386 , 0.0006 , 0.0003 , 0.0751
        0.388 , -0.0003 , -0.0003 , 0.0314
        0.390 , 0.0763 , 1.6987 , 2.5736
        0.392 , -0.0003 , -0.0003 , 0.0714
        0.394 , 1.4646 , 0.4126 , 3.5112
        0.396 , 0.0613 , 1.3535 , 2.1317
        0.398 , -0.2286 , 0.0522 , 0.7044
        0.400 , -0.0003 , -0.0003 , 0.0638
        0.402 , 0.0436 , 0.9894 , 1.6538
        0.404 , -0.0003 , -0.0003 , 0.0412
        0.406 , 0.0458 , 1.0199 , 1.5250
        0.408 , 0.0177 , 0.5075 , 0.9580
        0.410 , 0.9253 , 0.3714 , 1.2754
