        0.005 , -0.2472 , 0.0491 , 1.3767
        0.010 , -0.8133 , 0.1627 , 3.8362
        0.015 , 0.0003 , 0.0000 , 0.0748
        0.020 , 0.0000 , 0.0000 , 0.0586
        0.025 , -1.2488 , 0.2499 , 6.3274
        0.030 , 0.0000 , 0.0000 , 0.0909
        0.035 , 0.0000 , 0.0000 , 0.0296
        0.040 , -1.1179 , 0.2231 , 5.8071
        0.045 , 0.0003 , 0.0000 , 0.0598
        0.050 , 0.0000 , 0.0000 , 0.0388
        0.055 , -0.2860 , 0.0549 , 1.4753
        0.060 , -0.8161 , 0.1624 , 3.6909
        0.065 , 0.0000 , 0.0000 , 0.0742
        0.070 , 0.0000 , 0.0000 , 0.0601
        0.075 , -1.2488 , 0.2503 , 6.3250
        0.080 , 0.0000 , -0.0003 , 0.0909
        0.085 , -0.0003 , -0.0003 , 0.0290
        0.090 , -1.1182 , 0.2231 , 5.8055
        0.095 , 0.0000 , -0.0003 , 0.0601
        0.100 , -0.0003 , -0.0003 , 0.0378
        0.105 , -0.3015 , 0.0610 , 1.6626
        0.110 , -0.8145 , 0.1627 , 3.6244
        0.115 , -0.0003 , -0.0003 , 0.0735
        0.120 , 0.0000 , 0.0000 , 0.0607
        0.125 , -1.2491 , 0.2496 , 6.3216
        0.130 , 0.0000 , 0.0000 , 0.0913
        0.135 , 0.0000 , 0.0000 , 0.0296
        0.140 , -1.1649 , 0.2313 , 5.9368
        0.145 , 0.0000 , 0.0000 , 0.0610
        0.150 , 0.0000 , 0.0000 , 0.0378
        0.155 , -0.3085 , 0.0613 , 1.6977
        0.160 , -0.7508 , 0.1498 , 3.5536
        0.165 , 0.0000 , 0.0000 , 0.0726
        0.170 , 0.0000 , 0.0000 , 0.0616
        0.175 , -1.2491 , 0.2499 , 6.3179
        0.180 , 0.0000 , -0.0003 , 0.0909
        0.185 , 0.0000 , 0.0000 , 0.0299
        0.190 , -1.1774 , 0.2356 , 6.1098
        0.195 , 0.0000 , 0.0000 , 0.0616
        0.200 , 0.0000 , 0.0000 , 0.0369
        0.205 , -0.3095 , 0.0616 , 1.6947
        0.210 , -0.7523 , 0.1502 , 3.4596
        0.215 , 0.0000 , 0.0000 , 0.0720
        0.220 , 0.0000 , -0.0003 , 0.0620
        0.225 , -1.2491 , 0.2503 , 6.3158
        0.230 , 0.0000 , 0.0000 , 0.0913
        0.235 , 0.0000 , 0.0000 , 0.0299
        0.240 , -1.1805 , 0.2356 , 6.1119
        0.245 , 0.0000 , 0.0000 , 0.0629
        0.250 , 0.0000 , 0.0000 , 0.0369
        0.255 , -0.3531 , 0.0702 , 1.8177
        0.260 , -0.7511 , 0.1505 , 3.4803
        0.265 , -0.0003 , -0.0003 , 0.0711
        0.270 , 0.0000 , -0.0003 , 0.0629
        0.275 , -1.2494 , 0.2503 , 6.3128
        0.280 , 0.0000 , 0.0000 , 0.0916
        0.285 , 0.0000 , 0.0000 , 0.0302
        0.290 , -1.1811 , 0.2353 , 6.1156
        0.295 , -0.0003 , -0.0003 , 0.0629
        0.300 , 0.0000 , 0.0000 , 0.0363
        0.305 , -0.3674 , 0.0735 , 2.0096
        0.310 , -0.6891 , 0.1376 , 3.2786
        0.315 , 0.0000 , -0.0003 , 0.0705
        0.320 , 0.0000 , -0.0003 , 0.0635
        0.325 , -1.2494 , 0.2499 , 6.3103
        0.330 , 0.0000 , 0.0000 , 0.0916
        0.335 , 0.0000 , 0.0000 , 0.0308
        0.340 , -1.2311 , 0.2460 , 6.3152
        0.345 , 0.0000 , 0.0000 , 0.0644
        0.350 , 0.0000 , 0.0000 , 0.0360
        0.355 , -0.3708 , 0.0739 , 2.0176
        0.360 , -0.6891 , 0.1376 , 3.1681
        0.365 , 0.0003 , 0.0000 , 0.0699
        0.370 , 0.0000 , 0.0000 , 0.0647
        0.375 , -1.2497 , 0.2499 , 6.3070
        0.380 , 0.0000 , 0.0000 , 0.0919
        0.385 , 0.0000 , -0.0003 , 0.0308
        0.390 , -1.2403 , 0.2484 , 6.4202
        0.395 , 0.0000 , -0.0003 , 0.0650
        0.400 , 0.0000 , 0.0000 , 0.0354
        0.405 , -0.3717 , 0.0739 , 2.0435
        0.410 , -0.6891 , 0.1376 , 3.1745
        0.415 , 0.0000 , -0.0003 , 0.0687
        0.420 , 0.0000 , 0.0000 , 0.0656
        0.425 , -1.2497 , 0.2499 , 6.3036
        0.430 , 0.0000 , -0.0003 , 0.0916
        0.435 , -0.0003 , -0.0003 , 0.0311
        0.440 , -1.2430 , 0.2484 , 6.4187
        0.445 , 0.0003 , 0.0000 , 0.0662
        0.450 , 0.0000 , -0.0003 , 0.0348
        0.455 , -0.4239 , 0.0848 , 2.2697
        0.460 , -0.6897 , 0.1376 , 3.1220
        0.465 , 0.0000 , 0.0000 , 0.0681
        0.470 , 0.0000 , 0.0000 , 0.0662
        0.475 , -1.2500 , 0.2496 , 6.2993
        0.480 , 0.0000 , -0.0003 , 0.0916
        0.485 , 0.0000 , 0.0000 , 0.0317
        0.490 , -1.2430 , 0.2484 , 6.4180
        0.495 , 0.0000 , 0.0000 , 0.0665
        0.500 , 0.0000 , 0.0000 , 0.0345
        0.505 , -0.4309 , 0.0861 , 2.3347
        0.510 , -0.6269 , 0.1248 , 2.9429
        0.515 , 0.0000 , 0.0000 , 0.0674
        0.520 , 0.0000 , 0.0000 , 0.0671
        0.525 , -1.2497 , 0.2503 , 6.2984
        0.530 , 0.0000 , 0.0000 , 0.0919
        0.535 , 0.0000 , -0.0003 , 0.0317
        0.540 , -1.2436 , 0.2481 , 6.4095
        0.545 , 0.0000 , 0.0000 , 0.0674
        0.550 , 0.0000 , 0.0000 , 0.0342
        0.555 , -0.4331 , 0.0867 , 2.3350
        0.560 , -0.6272 , 0.1248 , 2.8544
        0.565 , -0.0003 , 0.0000 , 0.0665
        0.570 , 0.0000 , 0.0000 , 0.0678
        0.575 , -1.2500 , 0.2499 , 6.2951
        0.580 , 0.0003 , 0.0003 , 0.0922
        0.585 , -0.0003 , -0.0006 , 0.0317
        0.590 , -1.2442 , 0.2478 , 6.4049
        0.595 , -0.0003 , -0.0003 , 0.0681
        0.600 , 0.0000 , 0.0000 , 0.0336
        0.605 , -0.4633 , 0.0897 , 2.3814
        0.610 , -0.6269 , 0.1248 , 2.7561
        0.615 , 0.0000 , -0.0003 , 0.0659
        0.620 , 0.0000 , -0.0003 , 0.0687
        0.625 , -1.2500 , 0.2503 , 6.2923
        0.630 , 0.0000 , -0.0003 , 0.0916
        0.635 , 0.0000 , 0.0000 , 0.0327
        0.640 , -1.2439 , 0.2481 , 6.3976
        0.645 , 0.0000 , -0.0003 , 0.0690
        0.650 , 0.0000 , 0.0000 , 0.0333
        0.655 , -0.4880 , 0.0980 , 2.6139
        0.660 , -0.5634 , 0.1126 , 2.6911
        0.665 , -0.0003 , -0.0003 , 0.0650
        0.670 , 0.0000 , 0.0000 , 0.0693
        0.675 , -1.2500 , 0.2503 , 6.2902
        0.680 , 0.0000 , -0.0003 , 0.0916
        0.685 , 0.0000 , 0.0000 , 0.0333
        0.690 , -1.2439 , 0.2484 , 6.3930
        0.695 , 0.0000 , -0.0003 , 0.0696
        0.700 , 0.0000 , -0.0003 , 0.0330
        0.705 , -0.4944 , 0.0986 , 2.6502
        0.710 , -0.6345 , 0.1248 , 2.6673
        0.715 , 0.0000 , 0.0000 , 0.0641
        0.720 , 0.0000 , 0.0000 , 0.0705
        0.725 , -1.2500 , 0.2503 , 6.2868
        0.730 , 0.0000 , 0.0000 , 0.0916
        0.735 , 0.0003 , 0.0000 , 0.0336
        0.740 , -1.2439 , 0.2484 , 6.3970
