        0.002 , 0.0766 , 1.6578 , 2.5391
        0.004 , 0.0775 , 1.6764 , 2.4976
        0.006 , 0.0787 , 1.6971 , 2.4595
        0.008 , 0.0784 , 1.6886 , 2.4696
        0.010 , -0.0003 , -0.0003 , 0.0830
        0.012 , -0.0003 , -0.0003 , 0.0641
        0.014 , 0.0000 , -0.0003 , 0.0272
        0.016 , -0.0003 , -0.0003 , 0.0311
        0.018 , 0.8570 , 0.2387 , 0.7767
        0.020 , -1.1029 , 0.2615 , 1.4319
        0.022 , -1.1341 , 0.2713 , 3.0546
        0.024 , 0.0000 , -0.0003 , 0.2704
        0.026 , -0.0003 , -0.0003 , 0.0732
        0.028 , -0.0006 , -0.0006 , 0.0778
        0.030 , 0.0772 , 1.6916 , 2.5150
        0.032 , 0.0775 , 1.6984 , 2.4763
        0.034 , 0.0769 , 1.6700 , 2.5086
        0.036 , 0.0760 , 1.6578 , 2.5181
        0.038 , 0.0784 , 1.6871 , 2.4693
        0.040 , 0.0000 , -0.0003 , 0.1682
        0.042 , 0.0000 , -0.0003 , 0.0577
        0.044 , -0.0003 , -0.0003 , 0.0858
        0.046 , 0.0009 , 0.0003 , 0.0467
        0.048 , -0.0003 , -0.0003 , 0.0229
        0.050 , 0.0003 , 0.0003 , 0.0494
        0.052 , -1.0981 , 0.2631 , 2.2288
        0.054 , -1.1078 , 0.2652 , 1.9312
        0.056 , -0.2240 , 0.0528 , 0.6510
        0.058 , -0.0003 , -0.0003 , 0.0430
        0.060 , 0.0760 , 1.6593 , 2.5660
        0.062 , 0.0763 , 1.6715 , 2.5181
        0.064 , 0.0778 , 1.6956 , 2.4696
        0.066 , 0.0775 , 1.6919 , 2.4680
        0.068 , 0.0769 , 1.6611 , 2.5101
        0.070 , 1.1472 , 0.3220 , 1.2476
        0.072 , 1.4930 , 0.4169 , 1.6019
        0.074 , -0.0003 , -0.0003 , 0.0678
        0.076 , 0.0000 , -0.0003 , 0.0748
        0.078 , 0.0006 , -0.0003 , 0.0778
        0.080 , -0.0003 , -0.0003 , 0.0333
        0.082 , -0.0003 , -0.0003 , 0.0232
        0.084 , -0.0003 , -0.0003 , 0.0674
        0.086 , -0.4297 , 0.1028 , 1.2329
        0.088 , -1.1209 , 0.2701 , 2.5669
        0.090 , 0.0784 , 1.6996 , 2.5074
        0.092 , 0.0769 , 1.6749 , 2.5150
        0.094 , 0.0760 , 1.6565 , 2.5282
        0.096 , 0.0772 , 1.6825 , 2.4805
        0.098 , 0.0790 , 1.6990 , 2.4528
        0.100 , 0.0003 , 0.0000 , 0.0504
        0.102 , 1.4252 , 0.3995 , 1.5418
        0.104 , 1.4518 , 0.4062 , 1.5406
