        0.005 , 0.2847 , 0.0735 , 0.3699
        0.010 , 0.0000 , 0.0000 , 0.0793
        0.015 , 0.0000 , 0.0000 , 0.0385
        0.020 , -1.0294 , 0.2039 , 1.4936
        0.025 , -0.0003 , -0.0003 , 0.0735
        0.030 , 0.0000 , 0.0000 , 0.0266
        0.035 , -1.0834 , 0.2118 , 2.1433
        0.040 , 0.0000 , 0.0000 , 0.0940
        0.045 , 0.0000 , 0.0000 , 0.0479
        0.050 , 0.5618 , 0.1456 , 0.7291
        0.055 , -0.2362 , 0.0439 , 0.4389
        0.060 , 0.0000 , 0.0000 , 0.0803
        0.065 , 0.0000 , 0.0000 , 0.0378
        0.070 , 1.2040 , 0.3131 , 1.2244
        0.075 , -0.0003 , -0.0003 , 0.0729
        0.080 , -0.0003 , -0.0003 , 0.0266
        0.085 , 1.3419 , 0.3485 , 1.5946
        0.090 , 0.0000 , 0.0000 , 0.0919
        0.095 , 0.0000 , -0.0003 , 0.0485
        0.100 , -0.4477 , 0.0876 , 0.7944
        0.105 , 0.2835 , 0.0735 , 0.4270
        0.110 , 0.0000 , 0.0000 , 0.0806
        0.115 , 0.0000 , 0.0000 , 0.0372
        0.120 , -0.9824 , 0.1898 , 1.5174
        0.125 , 0.0000 , -0.0003 , 0.0726
        0.130 , 0.0000 , 0.0000 , 0.0269
        0.135 , -1.0816 , 0.2109 , 2.1323
        0.140 , 0.0003 , 0.0000 , 0.1282
        0.145 , 0.0000 , 0.0000 , 0.0494
        0.150 , 0.5594 , 0.1450 , 0.6000
        0.155 , -0.2936 , 0.0562 , 0.4941
        0.160 , 0.0000 , 0.0000 , 0.0803
        0.165 , 0.0000 , 0.0000 , 0.0366
        0.170 , 1.1325 , 0.2942 , 1.2729
        0.175 , 0.0000 , 0.0000 , 0.0723
        0.180 , 0.0000 , -0.0003 , 0.0269
        0.185 , 1.3041 , 0.3339 , 1.5159
        0.190 , -0.0003 , -0.0003 , 0.1187
        0.195 , 0.0000 , 0.0000 , 0.0504
        0.200 , -0.4508 , 0.0882 , 0.9476
        0.205 , 0.2850 , 0.0735 , 0.4758
        0.210 , -0.0003 , -0.0003 , 0.0806
        0.215 , -0.0003 , -0.0003 , 0.0360
        0.220 , -1.0880 , 0.2118 , 1.5888
        0.225 , 0.0000 , 0.0000 , 0.0717
        0.230 , 0.0000 , 0.0000 , 0.0269
        0.235 , -1.0816 , 0.2112 , 2.1583
        0.240 , -0.0003 , -0.0003 , 0.1386
        0.245 , 0.0000 , 0.0000 , 0.0513
        0.250 , 0.4941 , 0.1279 , 0.6565
        0.255 , -0.2301 , 0.0449 , 0.5039
        0.260 , 0.0000 , 0.0000 , 0.0812
        0.265 , 0.0000 , 0.0000 , 0.0354
        0.270 , 1.2732 , 0.3302 , 1.3282
        0.275 , 0.0000 , 0.0000 , 0.0708
        0.280 , 0.0000 , -0.0003 , 0.0275
        0.285 , 1.2671 , 0.3284 , 1.3804
        0.290 , 0.0000 , 0.0000 , 0.0827
        0.295 , 0.0000 , 0.0000 , 0.0516
        0.300 , -0.3894 , 0.0760 , 0.7443
        0.305 , 0.1447 , 0.0372 , 0.3705
        0.310 , 0.0000 , 0.0000 , 0.0812
        0.315 , 0.0000 , 0.0000 , 0.0348
        0.320 , -1.0981 , 0.2112 , 1.6419
        0.325 , 0.0000 , 0.0000 , 0.0702
        0.330 , 0.0000 , 0.0000 , 0.0272
        0.335 , -1.0785 , 0.2109 , 2.3112
        0.340 , 0.0000 , 0.0000 , 0.1074
        0.345 , 0.0000 , -0.0003 , 0.0522
        0.350 , 0.4880 , 0.1267 , 0.5747
        0.355 , -0.2893 , 0.0555 , 0.5145
        0.360 , 0.0000 , 0.0000 , 0.0818
        0.365 , 0.0000 , 0.0000 , 0.0345
        0.370 , 1.2812 , 0.3345 , 1.4148
        0.375 , 0.0000 , -0.0003 , 0.0699
        0.380 , 0.0000 , 0.0000 , 0.0278
        0.385 , 1.3413 , 0.3476 , 1.6196
        0.390 , 0.0000 , 0.0000 , 0.1001
        0.395 , 0.0000 , 0.0000 , 0.0528
        0.400 , -0.3922 , 0.0766 , 0.7233
        0.405 , 0.3595 , 0.0925 , 0.4663
        0.410 , 0.0000 , -0.0003 , 0.0812
        0.415 , -0.0003 , -0.0003 , 0.0336
        0.420 , -1.0321 , 0.2002 , 1.7466
        0.425 , 0.0000 , 0.0000 , 0.0690
        0.430 , 0.0000 , -0.0003 , 0.0281
        0.435 , -0.9714 , 0.1883 , 1.8748
        0.440 , 0.0000 , 0.0000 , 0.1303
        0.445 , 0.0000 , 0.0000 , 0.0537
        0.450 , 0.4221 , 0.1090 , 0.4886
        0.455 , -0.4065 , 0.0772 , 0.6397
        0.460 , 0.0000 , 0.0000 , 0.0821
        0.465 , -0.0003 , -0.0003 , 0.0336
        0.470 , 1.2082 , 0.3125 , 1.1939
        0.475 , 0.0000 , -0.0003 , 0.0684
        0.480 , 0.0000 , 0.0000 , 0.0281
        0.485 , 1.3990 , 0.3635 , 1.6352
        0.490 , 0.0000 , 0.0000 , 0.0613
        0.495 , 0.0000 , 0.0000 , 0.0543
        0.500 , -0.3845 , 0.0757 , 0.6668
        0.505 , 0.4254 , 0.1099 , 0.4819
        0.510 , 0.0000 , 0.0000 , 0.0824
        0.515 , 0.0000 , -0.0003 , 0.0330
        0.520 , -1.0669 , 0.2121 , 1.7804
        0.525 , 0.0000 , 0.0000 , 0.0678
        0.530 , 0.0000 , -0.0003 , 0.0284
        0.535 , -1.0785 , 0.2097 , 1.8290
        0.540 , 0.0000 , 0.0000 , 0.1312
        0.545 , -0.0003 , -0.0003 , 0.0549
        0.550 , 0.4196 , 0.1083 , 0.4993
        0.555 , -0.4621 , 0.0888 , 0.6830
        0.560 , -0.0003 , -0.0003 , 0.0824
        0.565 , 0.0000 , 0.0000 , 0.0323
        0.570 , 1.3556 , 0.3500 , 1.4234
        0.575 , -0.0003 , -0.0003 , 0.0668
        0.580 , 0.0000 , 0.0000 , 0.0287
        0.585 , 1.4002 , 0.3629 , 1.6407
        0.590 , 0.0000 , -0.0003 , 0.0763
        0.595 , 0.0000 , -0.0003 , 0.0555
        0.600 , -0.3293 , 0.0653 , 0.5832
        0.605 , 0.4923 , 0.1273 , 0.4889
        0.610 , 0.0000 , 0.0000 , 0.0827
        0.615 , 0.0000 , 0.0000 , 0.0320
        0.620 , -1.0419 , 0.2005 , 1.7136
        0.625 , 0.0000 , 0.0000 , 0.0665
        0.630 , 0.0009 , 0.0006 , 0.0299
        0.635 , -1.0254 , 0.1993 , 1.9504
        0.640 , 0.0000 , -0.0003 , 0.1157
        0.645 , 0.0000 , -0.0003 , 0.0562
        0.650 , 0.3510 , 0.0906 , 0.4367
        0.655 , -0.3497 , 0.0665 , 0.5707
        0.660 , -0.0003 , -0.0003 , 0.0827
        0.665 , 0.0000 , 0.0000 , 0.0320
        0.670 , 1.2125 , 0.3177 , 1.2867
        0.675 , 0.0000 , 0.0000 , 0.0659
        0.680 , 0.0000 , 0.0000 , 0.0293
        0.685 , 1.2668 , 0.3287 , 1.4765
        0.690 , -0.0003 , -0.0003 , 0.1447
        0.695 , -0.0003 , -0.0003 , 0.0568
        0.700 , -0.2808 , 0.0543 , 0.5222
        0.705 , 0.4285 , 0.1108 , 0.5203
        0.710 , 0.0000 , 0.0000 , 0.0827
        0.715 , 0.0000 , 0.0000 , 0.0314
        0.720 , -1.0913 , 0.2115 , 1.8464
